value,trainingId,employeeId,trainerId
92,17,8387,84
17,13,8387,21
28,8,8388,84
69,11,8388,39
81,5,8388,42
45,8,8389,84
64,19,8389,20
42,11,8389,39
70,6,8390,73
18,19,8390,20
22,14,8390,40
50,16,8391,41
4,1,8391,92
94,3,8391,102
24,2,8392,11
51,4,8392,90
69,8,8392,84
3,6,8393,73
5,2,8393,11
56,15,8393,101
87,20,8394,98
71,10,8394,106
10,17,8394,84
34,7,8395,109
75,12,8395,13
40,18,8395,72
17,7,8396,109
55,11,8396,39
82,19,8396,20
46,13,8397,21
49,14,8397,40
21,15,8397,101
38,20,8398,98
44,5,8398,42
85,3,8398,102
79,1,8399,92
71,8,8399,84
38,17,8399,84
16,12,8400,13
38,9,8400,63
14,1,8400,92
93,17,8401,84
58,6,8401,73
94,7,8401,109
95,19,8402,20
74,5,8402,42
71,3,8402,102
29,10,8403,106
92,15,8403,101
51,3,8403,102
49,18,8404,72
0,8,8404,84
68,20,8404,98
62,10,8405,106
5,11,8405,39
76,16,8405,41
95,12,8406,13
82,16,8406,41
57,3,8406,102
76,4,8407,90
14,12,8407,13
17,11,8407,39
17,8,8408,84
83,11,8408,39
42,15,8408,101
33,18,8409,72
83,9,8409,63
42,8,8409,84
78,14,8410,40
89,17,8410,84
100,10,8410,106
87,8,8411,84
12,14,8411,40
43,13,8411,21
94,11,8412,39
84,10,8412,106
35,15,8412,101
68,4,8413,90
47,16,8413,41
63,13,8413,21
17,6,8414,73
74,19,8414,20
18,15,8414,101
77,7,8415,109
82,13,8415,21
89,10,8415,106
79,15,8416,101
82,4,8416,90
36,5,8416,42
12,15,8417,101
6,4,8417,90
11,14,8417,40
6,20,8418,98
11,4,8418,90
33,8,8418,84
43,2,8419,11
84,8,8419,84
75,18,8419,72
7,11,8420,39
40,5,8420,42
58,17,8420,84
4,15,8421,101
32,12,8421,13
91,1,8421,92
75,14,8422,40
78,1,8422,92
1,16,8422,41
95,7,8423,109
6,15,8423,101
92,18,8423,72
11,20,8424,98
50,10,8424,106
82,14,8424,40
85,8,8425,84
66,18,8425,72
91,16,8425,41
49,11,8426,39
4,7,8426,109
53,6,8426,73
98,17,8427,84
15,7,8427,109
84,10,8427,106
69,6,8428,73
12,7,8428,109
17,3,8428,102
68,16,8429,41
26,2,8429,11
33,8,8429,84
17,14,8430,40
0,15,8430,101
0,11,8430,39
33,6,8431,73
10,20,8431,98
25,11,8431,39
16,7,8432,109
73,17,8432,84
93,16,8432,41
34,5,8433,42
22,17,8433,84
94,15,8433,101
33,10,8434,106
43,8,8434,84
29,9,8434,63
22,7,8435,109
34,17,8435,84
76,8,8435,84
94,5,8436,42
0,14,8436,40
18,6,8436,73
99,10,8437,106
31,11,8437,39
45,3,8437,102
17,1,8438,92
95,3,8438,102
14,12,8438,13
81,20,8439,98
69,3,8439,102
88,2,8439,11
49,3,8440,102
56,14,8440,40
36,4,8440,90
74,10,8441,106
8,15,8441,101
18,12,8441,13
69,15,8442,101
66,2,8442,11
55,10,8442,106
21,9,8443,63
31,13,8443,21
25,18,8443,72
24,4,8444,90
27,19,8444,20
44,9,8444,63
22,7,8445,109
46,6,8445,73
93,16,8445,41
20,17,8446,84
85,1,8446,92
28,16,8446,41
99,10,8447,106
72,6,8447,73
19,8,8447,84
35,11,8448,39
1,2,8448,11
53,19,8448,20
39,13,8449,21
20,18,8449,72
51,20,8449,98
50,10,8450,106
63,1,8450,92
87,9,8450,63
68,1,8451,92
1,5,8451,42
60,2,8451,11
9,7,8452,109
37,8,8452,84
59,5,8452,42
79,3,8453,102
18,9,8453,63
59,17,8453,84
43,10,8454,106
67,11,8454,39
84,2,8454,11
79,1,8455,92
61,16,8455,41
57,17,8455,84
65,18,8456,72
25,6,8456,73
6,4,8456,90
64,15,8457,101
94,5,8457,42
100,17,8457,84
90,8,8458,84
1,11,8458,39
78,2,8458,11
66,9,8459,63
8,7,8459,109
41,18,8459,72
68,11,8460,39
94,14,8460,40
48,8,8460,84
31,8,8461,84
46,17,8461,84
29,5,8461,42
28,5,8462,42
6,11,8462,39
25,18,8462,72
36,5,8463,42
47,13,8463,21
2,2,8463,11
40,14,8464,40
58,4,8464,90
37,15,8464,101
20,4,8465,90
10,6,8465,73
1,17,8465,84
33,3,8466,102
64,7,8466,109
98,13,8466,21
24,7,8467,109
98,9,8467,63
69,8,8467,84
2,16,8468,41
2,4,8468,90
42,15,8468,101
71,3,8469,102
76,13,8469,21
25,15,8469,101
62,16,8470,41
2,3,8470,102
20,7,8470,109
82,1,8471,92
77,5,8471,42
64,13,8471,21
95,12,8472,13
77,4,8472,90
72,3,8472,102
44,14,8473,40
67,1,8473,92
45,13,8473,21
34,4,8474,90
51,11,8474,39
43,1,8474,92
35,16,8475,41
1,6,8475,73
50,2,8475,11
78,20,8476,98
81,8,8476,84
23,10,8476,106
78,11,8477,39
74,6,8477,73
45,13,8477,21
81,8,8478,84
2,4,8478,90
2,20,8478,98
32,1,8479,92
51,16,8479,41
16,14,8479,40
79,3,8480,102
7,13,8480,21
34,6,8480,73
59,4,8481,90
58,16,8481,41
13,17,8481,84
56,4,8482,90
64,9,8482,63
11,1,8482,92
92,9,8483,63
75,19,8483,20
88,1,8483,92
42,11,8484,39
51,2,8484,11
0,15,8484,101
47,19,8485,20
51,8,8485,84
60,11,8485,39
49,6,8486,73
26,7,8486,109
47,11,8486,39
93,10,8487,106
54,13,8487,21
46,3,8487,102
55,8,8488,84
65,10,8488,106
79,13,8488,21
18,18,8489,72
26,11,8489,39
7,3,8489,102
61,20,8490,98
37,19,8490,20
52,16,8490,41
28,6,8491,73
76,1,8491,92
46,20,8491,98
9,15,8492,101
77,19,8492,20
7,20,8492,98
71,19,8493,20
0,18,8493,72
3,10,8493,106
12,12,8494,13
15,7,8494,109
71,19,8494,20
85,10,8495,106
54,20,8495,98
91,17,8495,84
72,16,8496,41
85,12,8496,13
15,2,8496,11
52,19,8497,20
8,1,8497,92
92,16,8497,41
58,1,8498,92
46,18,8498,72
25,8,8498,84
62,4,8499,90
28,3,8499,102
61,18,8499,72
39,15,8500,101
71,14,8500,40
93,6,8500,73
88,8,8501,84
70,11,8501,39
47,10,8501,106
19,20,8502,98
26,7,8502,109
55,5,8502,42
98,16,8503,41
2,6,8503,73
3,11,8503,39
14,9,8504,63
49,19,8504,20
43,3,8504,102
45,20,8505,98
35,11,8505,39
70,12,8505,13
13,12,8506,13
25,15,8506,101
84,6,8506,73
27,8,8507,84
4,4,8507,90
59,6,8507,73
55,5,8508,42
79,20,8508,98
32,3,8508,102
4,19,8509,20
80,6,8509,73
60,20,8509,98
31,18,8510,72
37,14,8510,40
5,3,8510,102
31,17,8511,84
57,11,8511,39
53,1,8511,92
27,10,8512,106
8,12,8512,13
10,15,8512,101
96,20,8513,98
20,11,8513,39
5,1,8513,92
12,2,8514,11
56,20,8514,98
24,19,8514,20
37,17,8515,84
63,11,8515,39
60,19,8515,20
19,6,8516,73
22,1,8516,92
2,7,8516,109
71,10,8517,106
82,3,8517,102
77,17,8517,84
91,11,8518,39
17,18,8518,72
13,8,8518,84
53,9,8519,63
81,4,8519,90
98,16,8519,41
56,11,8520,39
73,9,8520,63
94,18,8520,72
1,13,8521,21
70,2,8521,11
23,20,8521,98
55,8,8522,84
36,9,8522,63
43,16,8522,41
87,19,8523,20
61,10,8523,106
95,20,8523,98
54,7,8524,109
21,12,8524,13
72,13,8524,21
23,12,8525,13
86,17,8525,84
9,18,8525,72
72,4,8526,90
10,3,8526,102
4,7,8526,109
78,7,8527,109
80,17,8527,84
60,1,8527,92
14,9,8528,63
54,8,8528,84
39,20,8528,98
21,11,8529,39
81,1,8529,92
94,6,8529,73
16,17,8530,84
27,19,8530,20
65,10,8530,106
8,5,8531,42
84,6,8531,73
7,8,8531,84
17,12,8532,13
63,1,8532,92
21,19,8532,20
69,20,8533,98
39,13,8533,21
97,18,8533,72
41,3,8534,102
90,13,8534,21
76,18,8534,72
92,4,8535,90
41,10,8535,106
4,19,8535,20
33,9,8536,63
31,1,8536,92
32,10,8536,106
14,4,8537,90
89,14,8537,40
6,11,8537,39
79,11,8538,39
86,1,8538,92
56,15,8538,101
19,14,8539,40
89,20,8539,98
17,15,8539,101
71,10,8540,106
35,11,8540,39
49,15,8540,101
29,18,8541,72
77,14,8541,40
52,9,8541,63
38,5,8542,42
68,19,8542,20
26,15,8542,101
68,15,8543,101
12,5,8543,42
17,19,8543,20
95,17,8544,84
32,11,8544,39
73,6,8544,73
21,20,8545,98
70,10,8545,106
88,17,8545,84
7,1,8546,92
24,2,8546,11
56,5,8546,42
1,7,8547,109
91,4,8547,90
16,20,8547,98
95,20,8548,98
80,18,8548,72
5,6,8548,73
78,19,8549,20
44,15,8549,101
30,16,8549,41
22,4,8550,90
69,12,8550,13
67,8,8550,84
96,20,8551,98
94,19,8551,20
41,3,8551,102
60,7,8552,109
59,11,8552,39
71,6,8552,73
25,17,8553,84
73,20,8553,98
37,6,8553,73
55,7,8554,109
47,13,8554,21
97,10,8554,106
59,16,8555,41
28,1,8555,92
55,17,8555,84
85,10,8556,106
50,13,8556,21
28,8,8556,84
1,6,8557,73
29,15,8557,101
50,5,8557,42
13,14,8558,40
11,18,8558,72
94,5,8558,42
1,8,8559,84
34,18,8559,72
5,4,8559,90
56,9,8560,63
63,10,8560,106
46,8,8560,84
55,17,8561,84
22,2,8561,11
78,12,8561,13
39,9,8562,63
94,4,8562,90
23,7,8562,109
71,8,8563,84
50,18,8563,72
12,1,8563,92
0,18,8564,72
76,14,8564,40
12,17,8564,84
25,5,8565,42
43,8,8565,84
60,17,8565,84
100,19,8566,20
52,6,8566,73
78,12,8566,13
40,5,8567,42
100,1,8567,92
91,12,8567,13
15,15,8568,101
10,8,8568,84
47,10,8568,106
55,18,8569,72
45,5,8569,42
68,14,8569,40
19,2,8570,11
53,20,8570,98
68,7,8570,109
36,12,8571,13
56,2,8571,11
71,16,8571,41
61,12,8572,13
51,1,8572,92
74,8,8572,84
75,5,8573,42
90,16,8573,41
50,1,8573,92
40,4,8574,90
73,5,8574,42
50,18,8574,72
47,9,8575,63
29,13,8575,21
28,4,8575,90
21,11,8576,39
97,13,8576,21
56,17,8576,84
8,4,8577,90
99,13,8577,21
38,17,8577,84
95,5,8578,42
17,18,8578,72
0,14,8578,40
87,15,8579,101
75,3,8579,102
24,13,8579,21
14,20,8580,98
20,1,8580,92
86,9,8580,63
33,20,8581,98
80,19,8581,20
14,13,8581,21
83,3,8582,102
66,15,8582,101
90,20,8582,98
43,12,8583,13
36,9,8583,63
55,8,8583,84
56,8,8584,84
47,15,8584,101
12,4,8584,90
88,8,8585,84
84,10,8585,106
83,15,8585,101
59,2,8586,11
28,20,8586,98
45,10,8586,106
38,7,8587,109
29,11,8587,39
32,17,8587,84
73,7,8588,109
50,9,8588,63
44,5,8588,42
41,15,8589,101
19,17,8589,84
59,14,8589,40
3,4,8590,90
99,17,8590,84
56,11,8590,39
93,18,8591,72
40,16,8591,41
28,8,8591,84
83,13,8592,21
64,8,8592,84
15,16,8592,41
58,7,8593,109
39,20,8593,98
13,13,8593,21
27,10,8594,106
42,20,8594,98
67,6,8594,73
91,19,8595,20
15,3,8595,102
36,14,8595,40
3,13,8596,21
69,19,8596,20
100,14,8596,40
87,8,8597,84
44,14,8597,40
19,9,8597,63
50,15,8598,101
30,13,8598,21
36,3,8598,102
10,1,8599,92
30,5,8599,42
86,7,8599,109
8,5,8600,42
43,11,8600,39
87,17,8600,84
41,13,8601,21
73,8,8601,84
68,6,8601,73
28,6,8602,73
72,3,8602,102
59,8,8602,84
52,6,8603,73
100,13,8603,21
9,9,8603,63
10,19,8604,20
0,6,8604,73
68,11,8604,39
52,10,8605,106
68,6,8605,73
85,15,8605,101
82,9,8606,63
65,11,8606,39
32,17,8606,84
59,3,8607,102
23,19,8607,20
14,20,8607,98
96,16,8608,41
51,6,8608,73
43,8,8608,84
45,2,8609,11
70,13,8609,21
84,9,8609,63
64,19,8610,20
62,6,8610,73
46,10,8610,106
60,10,8611,106
43,14,8611,40
20,13,8611,21
83,10,8612,106
40,5,8612,42
74,7,8612,109
28,15,8613,101
21,19,8613,20
68,4,8613,90
77,17,8614,84
40,18,8614,72
43,20,8614,98
44,14,8615,40
22,15,8615,101
70,5,8615,42
67,17,8616,84
29,20,8616,98
57,1,8616,92
81,8,8617,84
52,13,8617,21
96,5,8617,42
85,18,8618,72
9,1,8618,92
10,19,8618,20
28,7,8619,109
26,2,8619,11
69,6,8619,73
50,10,8620,106
46,14,8620,40
68,18,8620,72
8,13,8621,21
53,2,8621,11
69,12,8621,13
32,5,8622,42
22,9,8622,63
14,15,8622,101
62,1,8623,92
50,6,8623,73
87,2,8623,11
3,19,8624,20
68,12,8624,13
64,10,8624,106
40,3,8625,102
56,10,8625,106
70,18,8625,72
22,4,8626,90
35,9,8626,63
47,16,8626,41
11,19,8627,20
38,17,8627,84
87,11,8627,39
37,13,8628,21
97,16,8628,41
10,15,8628,101
97,15,8629,101
93,5,8629,42
3,6,8629,73
54,4,8630,90
78,7,8630,109
30,2,8630,11
12,11,8631,39
19,5,8631,42
55,12,8631,13
59,5,8632,42
33,9,8632,63
20,3,8632,102
19,5,8633,42
100,15,8633,101
87,12,8633,13
49,1,8634,92
57,3,8634,102
72,7,8634,109
75,7,8635,109
2,5,8635,42
38,13,8635,21
88,13,8636,21
41,17,8636,84
61,8,8636,84
60,20,8637,98
54,6,8637,73
48,2,8637,11
35,10,8638,106
81,19,8638,20
67,12,8638,13
26,7,8639,109
66,20,8639,98
3,15,8639,101
96,2,8640,11
63,16,8640,41
10,10,8640,106
25,13,8641,21
15,5,8641,42
9,17,8641,84
78,2,8642,11
71,20,8642,98
55,19,8642,20
16,3,8643,102
26,12,8643,13
63,13,8643,21
80,20,8644,98
83,6,8644,73
35,15,8644,101
15,11,8645,39
4,8,8645,84
70,1,8645,92
91,18,8646,72
42,7,8646,109
37,4,8646,90
89,9,8647,63
11,10,8647,106
52,17,8647,84
33,1,8648,92
4,15,8648,101
78,14,8648,40
97,5,8649,42
56,9,8649,63
86,3,8649,102
62,4,8650,90
74,16,8650,41
55,7,8650,109
78,9,8651,63
77,12,8651,13
51,20,8651,98
30,8,8652,84
52,19,8652,20
58,1,8652,92
97,20,8653,98
32,19,8653,20
100,6,8653,73
95,1,8654,92
79,16,8654,41
93,10,8654,106
28,14,8655,40
28,10,8655,106
79,17,8655,84
50,11,8656,39
59,13,8656,21
15,19,8656,20
76,18,8657,72
22,6,8657,73
98,2,8657,11
95,16,8658,41
94,14,8658,40
30,12,8658,13
1,10,8659,106
90,19,8659,20
48,6,8659,73
82,17,8660,84
14,19,8660,20
75,14,8660,40
19,8,8661,84
36,4,8661,90
35,11,8661,39
14,9,8662,63
100,17,8662,84
72,8,8662,84
66,19,8663,20
24,18,8663,72
3,6,8663,73
48,20,8664,98
68,10,8664,106
56,3,8664,102
20,10,8665,106
91,11,8665,39
1,7,8665,109
78,5,8666,42
40,4,8666,90
28,16,8666,41
57,3,8667,102
5,16,8667,41
63,5,8667,42
2,1,8668,92
86,18,8668,72
91,4,8668,90
92,15,8669,101
49,6,8669,73
6,12,8669,13
24,15,8670,101
1,20,8670,98
64,2,8670,11
98,12,8671,13
87,2,8671,11
33,13,8671,21
79,14,8672,40
70,5,8672,42
6,17,8672,84
44,9,8673,63
11,13,8673,21
76,20,8673,98
47,17,8674,84
72,15,8674,101
90,2,8674,11
56,19,8675,20
7,1,8675,92
56,7,8675,109
53,1,8676,92
60,11,8676,39
79,8,8676,84
28,12,8677,13
58,18,8677,72
77,14,8677,40
60,16,8678,41
68,12,8678,13
95,15,8678,101
55,5,8679,42
15,2,8679,11
3,7,8679,109
13,2,8680,11
1,16,8680,41
90,15,8680,101
8,16,8681,41
57,13,8681,21
57,4,8681,90
70,12,8682,13
55,8,8682,84
33,9,8682,63
85,5,8683,42
76,18,8683,72
73,15,8683,101
37,14,8684,40
18,4,8684,90
98,8,8684,84
19,20,8685,98
13,17,8685,84
61,1,8685,92
59,10,8686,106
52,3,8686,102
36,1,8686,92
86,8,8687,84
69,2,8687,11
18,10,8687,106
94,14,8688,40
36,2,8688,11
56,13,8688,21
37,10,8689,106
5,8,8689,84
12,18,8689,72
4,17,8690,84
99,6,8690,73
91,8,8690,84
60,8,8691,84
29,9,8691,63
73,18,8691,72
67,2,8692,11
50,20,8692,98
58,18,8692,72
35,13,8693,21
67,4,8693,90
24,14,8693,40
36,5,8694,42
54,4,8694,90
17,14,8694,40
23,6,8695,73
69,8,8695,84
24,13,8695,21
72,14,8696,40
87,4,8696,90
96,15,8696,101
66,11,8697,39
97,20,8697,98
81,19,8697,20
63,2,8698,11
7,19,8698,20
25,7,8698,109
63,8,8699,84
80,4,8699,90
25,5,8699,42
12,10,8700,106
93,12,8700,13
62,17,8700,84
40,17,8701,84
94,16,8701,41
28,9,8701,63
45,13,8702,21
91,17,8702,84
10,7,8702,109
70,20,8703,98
64,6,8703,73
67,19,8703,20
21,8,8704,84
30,5,8704,42
79,17,8704,84
26,6,8705,73
19,14,8705,40
17,10,8705,106
70,9,8706,63
15,12,8706,13
27,18,8706,72
80,4,8707,90
12,13,8707,21
16,8,8707,84
6,20,8708,98
2,3,8708,102
80,10,8708,106
65,8,8709,84
28,15,8709,101
61,9,8709,63
38,16,8710,41
12,11,8710,39
41,19,8710,20
54,7,8711,109
34,11,8711,39
58,18,8711,72
1,9,8712,63
11,6,8712,73
11,3,8712,102
91,3,8713,102
39,15,8713,101
83,5,8713,42
92,20,8714,98
60,5,8714,42
78,19,8714,20
4,14,8715,40
65,19,8715,20
35,10,8715,106
63,15,8716,101
100,2,8716,11
40,3,8716,102
68,6,8717,73
39,20,8717,98
47,10,8717,106
40,17,8718,84
5,12,8718,13
63,19,8718,20
92,16,8719,41
93,15,8719,101
73,18,8719,72
77,7,8720,109
71,6,8720,73
24,11,8720,39
44,16,8721,41
93,3,8721,102
28,2,8721,11
22,3,8722,102
55,17,8722,84
99,8,8722,84
47,13,8723,21
42,17,8723,84
15,6,8723,73
14,14,8724,40
100,8,8724,84
49,5,8724,42
60,17,8725,84
23,5,8725,42
14,6,8725,73
13,13,8726,21
71,15,8726,101
25,17,8726,84
65,12,8727,13
94,10,8727,106
0,15,8727,101
52,20,8728,98
45,8,8728,84
4,10,8728,106
17,11,8729,39
72,9,8729,63
99,12,8729,13
41,18,8730,72
81,12,8730,13
74,4,8730,90
62,14,8731,40
59,13,8731,21
26,19,8731,20
53,12,8732,13
13,15,8732,101
74,3,8732,102
8,16,8733,41
53,2,8733,11
99,11,8733,39
59,4,8734,90
34,3,8734,102
78,13,8734,21
61,4,8735,90
34,7,8735,109
2,1,8735,92
32,7,8736,109
2,13,8736,21
32,14,8736,40
40,1,8737,92
30,8,8737,84
12,20,8737,98
30,19,8738,20
22,5,8738,42
78,17,8738,84
58,14,8739,40
74,19,8739,20
100,13,8739,21
24,13,8740,21
75,15,8740,101
0,14,8740,40
62,15,8741,101
79,2,8741,11
15,5,8741,42
27,6,8742,73
61,17,8742,84
20,13,8742,21
11,3,8743,102
18,18,8743,72
15,13,8743,21
85,13,8744,21
26,1,8744,92
96,19,8744,20
46,12,8745,13
57,20,8745,98
8,9,8745,63
1,4,8746,90
62,7,8746,109
45,13,8746,21
59,20,8747,98
79,8,8747,84
37,17,8747,84
70,11,8748,39
94,2,8748,11
22,6,8748,73
3,3,8749,102
87,5,8749,42
98,18,8749,72
62,20,8750,98
7,2,8750,11
54,18,8750,72
17,18,8751,72
65,5,8751,42
6,6,8751,73
33,1,8752,92
46,8,8752,84
37,16,8752,41
37,2,8753,11
88,3,8753,102
85,20,8753,98
41,8,8754,84
40,19,8754,20
6,14,8754,40
25,2,8755,11
98,20,8755,98
62,6,8755,73
18,5,8756,42
3,9,8756,63
12,14,8756,40
27,5,8757,42
49,12,8757,13
94,14,8757,40
37,5,8758,42
70,10,8758,106
61,18,8758,72
20,15,8759,101
75,18,8759,72
48,17,8759,84
6,10,8760,106
36,14,8760,40
78,4,8760,90
44,18,8761,72
56,10,8761,106
39,13,8761,21
85,3,8762,102
49,2,8762,11
88,11,8762,39
89,16,8763,41
83,15,8763,101
80,1,8763,92
36,20,8764,98
16,9,8764,63
4,17,8764,84
28,16,8765,41
13,14,8765,40
81,17,8765,84
3,19,8766,20
82,6,8766,73
79,8,8766,84
32,11,8767,39
73,14,8767,40
91,10,8767,106
27,17,8768,84
31,2,8768,11
39,15,8768,101
98,19,8769,20
22,6,8769,73
17,16,8769,41
12,13,8770,21
37,7,8770,109
10,3,8770,102
42,17,8771,84
14,6,8771,73
56,8,8771,84
17,2,8772,11
87,20,8772,98
16,9,8772,63
89,11,8773,39
11,9,8773,63
88,10,8773,106
48,2,8774,11
82,4,8774,90
62,7,8774,109
95,5,8775,42
76,1,8775,92
57,4,8775,90
27,20,8776,98
94,4,8776,90
5,5,8776,42
0,1,8777,92
84,17,8777,84
30,15,8777,101
64,5,8778,42
4,9,8778,63
39,14,8778,40
33,5,8779,42
5,1,8779,92
96,13,8779,21
43,19,8780,20
79,11,8780,39
69,10,8780,106
91,13,8781,21
90,14,8781,40
73,4,8781,90
4,8,8782,84
4,16,8782,41
82,4,8782,90
100,1,8783,92
90,9,8783,63
91,18,8783,72
68,1,8784,92
98,11,8784,39
44,5,8784,42
42,3,8785,102
49,18,8785,72
35,15,8785,101
88,5,8786,42
56,11,8786,39
51,17,8786,84
66,17,8787,84
14,7,8787,109
10,13,8787,21
12,16,8788,41
89,14,8788,40
37,1,8788,92
66,2,8789,11
71,14,8789,40
50,15,8789,101
19,1,8790,92
31,3,8790,102
48,6,8790,73
48,7,8791,109
58,4,8791,90
43,3,8791,102
23,5,8792,42
55,2,8792,11
25,10,8792,106
49,2,8793,11
45,1,8793,92
54,4,8793,90
11,7,8794,109
79,11,8794,39
99,18,8794,72
87,9,8795,63
47,17,8795,84
57,13,8795,21
52,17,8796,84
93,11,8796,39
89,13,8796,21
100,3,8797,102
68,16,8797,41
95,7,8797,109
35,11,8798,39
37,13,8798,21
31,19,8798,20
61,16,8799,41
3,7,8799,109
57,18,8799,72
54,8,8800,84
2,6,8800,73
65,3,8800,102
47,9,8801,63
24,1,8801,92
96,4,8801,90
45,18,8802,72
36,5,8802,42
100,17,8802,84
33,4,8803,90
49,5,8803,42
49,16,8803,41
50,7,8804,109
13,20,8804,98
27,13,8804,21
20,1,8805,92
23,2,8805,11
11,17,8805,84
11,4,8806,90
23,16,8806,41
35,2,8806,11
21,16,8807,41
16,14,8807,40
70,15,8807,101
28,19,8808,20
49,10,8808,106
49,9,8808,63
20,6,8809,73
39,13,8809,21
49,18,8809,72
61,3,8810,102
90,9,8810,63
25,15,8810,101
40,1,8811,92
96,6,8811,73
59,12,8811,13
20,5,8812,42
21,16,8812,41
94,2,8812,11
24,14,8813,40
90,9,8813,63
77,11,8813,39
78,18,8814,72
22,8,8814,84
45,3,8814,102
16,20,8815,98
22,8,8815,84
86,12,8815,13
81,10,8816,106
93,6,8816,73
20,8,8816,84
71,18,8817,72
47,4,8817,90
25,13,8817,21
78,17,8818,84
66,5,8818,42
10,12,8818,13
36,18,8819,72
76,8,8819,84
35,19,8819,20
89,9,8820,63
100,2,8820,11
98,18,8820,72
92,14,8821,40
90,20,8821,98
90,9,8821,63
13,5,8822,42
94,11,8822,39
94,19,8822,20
58,3,8823,102
13,16,8823,41
82,4,8823,90
85,18,8824,72
58,17,8824,84
12,1,8824,92
11,19,8825,20
35,9,8825,63
9,5,8825,42
98,12,8826,13
49,7,8826,109
70,11,8826,39
76,14,8827,40
15,10,8827,106
66,6,8827,73
77,4,8828,90
77,19,8828,20
78,5,8828,42
46,4,8829,90
32,16,8829,41
44,19,8829,20
50,3,8830,102
95,6,8830,73
64,2,8830,11
59,13,8831,21
86,12,8831,13
69,19,8831,20
35,7,8832,109
21,18,8832,72
76,15,8832,101
89,12,8833,13
29,20,8833,98
29,9,8833,63
95,10,8834,106
29,6,8834,73
22,16,8834,41
68,6,8835,73
50,9,8835,63
73,17,8835,84
79,20,8836,98
81,10,8836,106
53,17,8836,84
25,16,8837,41
100,2,8837,11
49,9,8837,63
0,7,8838,109
95,14,8838,40
76,17,8838,84
41,14,8839,40
95,13,8839,21
38,17,8839,84
75,11,8840,39
64,16,8840,41
78,18,8840,72
97,3,8841,102
77,6,8841,73
93,11,8841,39
14,19,8842,20
12,7,8842,109
19,8,8842,84
62,16,8843,41
89,13,8843,21
63,3,8843,102
52,12,8844,13
21,19,8844,20
1,13,8844,21
22,1,8845,92
49,8,8845,84
71,19,8845,20
48,14,8846,40
66,13,8846,21
53,7,8846,109
96,4,8847,90
40,2,8847,11
96,5,8847,42
61,19,8848,20
23,11,8848,39
28,3,8848,102
98,6,8849,73
61,1,8849,92
73,5,8849,42
3,12,8850,13
13,13,8850,21
61,8,8850,84
97,4,8851,90
17,11,8851,39
22,2,8851,11
38,4,8852,90
46,12,8852,13
93,8,8852,84
22,10,8853,106
47,13,8853,21
87,9,8853,63
100,5,8854,42
14,4,8854,90
15,8,8854,84
74,7,8855,109
53,1,8855,92
17,19,8855,20
43,3,8856,102
79,13,8856,21
50,1,8856,92
20,6,8857,73
95,3,8857,102
95,13,8857,21
2,9,8858,63
32,8,8858,84
22,13,8858,21
18,3,8859,102
19,14,8859,40
88,19,8859,20
58,7,8860,109
73,5,8860,42
41,1,8860,92
65,14,8861,40
64,9,8861,63
19,19,8861,20
61,13,8862,21
24,5,8862,42
95,12,8862,13
0,14,8863,40
90,5,8863,42
73,9,8863,63
83,8,8864,84
96,20,8864,98
22,19,8864,20
32,13,8865,21
94,15,8865,101
20,20,8865,98
46,17,8866,84
47,19,8866,20
31,10,8866,106
27,14,8867,40
54,18,8867,72
18,8,8867,84
67,6,8868,73
79,9,8868,63
13,3,8868,102
50,10,8869,106
6,3,8869,102
99,2,8869,11
1,11,8870,39
27,2,8870,11
5,13,8870,21
44,8,8871,84
10,12,8871,13
32,16,8871,41
43,20,8872,98
23,7,8872,109
20,3,8872,102
64,10,8873,106
71,19,8873,20
70,7,8873,109
42,11,8874,39
37,18,8874,72
19,16,8874,41
66,1,8875,92
26,19,8875,20
50,20,8875,98
23,14,8876,40
7,2,8876,11
33,17,8876,84
41,19,8877,20
39,8,8877,84
92,16,8877,41
93,4,8878,90
96,17,8878,84
3,16,8878,41
47,15,8879,101
20,2,8879,11
94,3,8879,102
2,14,8880,40
40,13,8880,21
19,15,8880,101
78,18,8881,72
71,15,8881,101
78,10,8881,106
48,1,8882,92
43,14,8882,40
75,17,8882,84
58,19,8883,20
46,4,8883,90
4,14,8883,40
100,13,8884,21
69,2,8884,11
58,7,8884,109
48,18,8885,72
42,11,8885,39
61,3,8885,102
25,1,8886,92
20,13,8886,21
99,5,8886,42
89,13,8887,21
44,12,8887,13
37,8,8887,84
12,7,8888,109
6,5,8888,42
67,6,8888,73
50,6,8889,73
15,11,8889,39
76,2,8889,11
69,13,8890,21
32,6,8890,73
71,19,8890,20
73,11,8891,39
48,10,8891,106
88,7,8891,109
96,14,8892,40
46,5,8892,42
75,1,8892,92
74,18,8893,72
61,20,8893,98
17,7,8893,109
36,17,8894,84
77,9,8894,63
89,19,8894,20
59,19,8895,20
59,3,8895,102
82,6,8895,73
78,3,8896,102
66,11,8896,39
37,7,8896,109
69,2,8897,11
91,14,8897,40
37,4,8897,90
96,3,8898,102
67,2,8898,11
14,13,8898,21
70,4,8899,90
68,6,8899,73
72,20,8899,98
47,8,8900,84
98,5,8900,42
24,12,8900,13
45,20,8901,98
47,10,8901,106
61,14,8901,40
52,17,8902,84
7,20,8902,98
52,14,8902,40
78,11,8903,39
55,12,8903,13
56,18,8903,72
55,17,8904,84
95,2,8904,11
0,12,8904,13
