employeeId,role,trainingId,assignment_score,codeQuality,communication,problemSolving,timeManagement
7818,EMPLOYEE,27,96,8,75,22,54
7819,EMPLOYEE,9,1,1,76,26,91
7819,EMPLOYEE,35,65,29,17,7,59
7819,EMPLOYEE,6,80,55,53,90,28
7820,EMPLOYEE,31,70,36,72,54,75
7820,EMPLOYEE,8,77,71,11,49,3
7820,EMPLOYEE,40,85,52,85,3,58
7821,EMPLOYEE,45,49,9,91,56,92
7821,EMPLOYEE,34,43,75,68,78,74
7821,EMPLOYEE,42,85,69,70,90,96
7822,EMPLOYEE,40,12,68,35,7,25
7822,EMPLOYEE,38,40,37,60,70,92
7822,EMPLOYEE,39,84,86,82,46,54
7823,EMPLOYEE,38,52,39,77,12,34
7823,EMPLOYEE,22,52,13,8,47,78
7823,EMPLOYEE,41,96,12,0,66,99
7824,EMPLOYEE,44,13,74,31,24,33
7824,EMPLOYEE,2,19,75,14,26,34
7824,EMPLOYEE,31,52,59,84,82,95
7825,EMPLOYEE,48,46,64,82,23,54
7825,EMPLOYEE,7,95,99,61,74,50
7825,EMPLOYEE,5,97,81,56,79,45
7826,EMPLOYEE,47,60,85,54,2,100
7826,EMPLOYEE,34,97,14,2,44,31
7826,EMPLOYEE,50,79,41,96,44,88
7827,EMPLOYEE,36,69,28,11,26,74
7827,EMPLOYEE,17,74,16,64,19,28
7827,EMPLOYEE,42,23,26,62,45,13
7828,EMPLOYEE,4,14,29,65,97,53
7828,EMPLOYEE,17,68,19,28,59,78
7828,EMPLOYEE,37,38,14,79,78,92
7829,EMPLOYEE,22,36,39,42,41,97
7829,EMPLOYEE,19,47,38,37,100,90
7829,EMPLOYEE,29,88,50,94,63,26
7830,EMPLOYEE,48,37,55,24,3,46
7830,EMPLOYEE,40,8,16,20,73,55
7830,EMPLOYEE,5,8,81,26,51,21
7831,EMPLOYEE,5,42,94,30,83,49
7831,EMPLOYEE,36,60,95,35,65,38
7831,EMPLOYEE,28,2,7,51,68,17
7832,EMPLOYEE,18,90,90,80,12,92
7832,EMPLOYEE,25,95,30,19,84,67
7832,EMPLOYEE,34,51,11,12,21,53
7833,EMPLOYEE,18,22,63,38,35,92
7833,EMPLOYEE,47,90,36,85,81,11
7833,EMPLOYEE,1,54,79,97,44,11
7834,EMPLOYEE,31,60,79,61,32,14
7834,EMPLOYEE,39,95,91,48,0,1
7834,EMPLOYEE,41,90,36,51,85,23
7835,EMPLOYEE,38,87,37,95,61,43
7835,EMPLOYEE,7,66,40,93,5,36
7835,EMPLOYEE,50,45,9,15,96,87
7836,EMPLOYEE,1,81,91,24,41,27
7836,EMPLOYEE,16,20,48,26,69,67
7836,EMPLOYEE,20,23,23,24,60,15
7837,EMPLOYEE,39,63,59,89,32,44
7837,EMPLOYEE,34,27,5,100,3,100
7837,EMPLOYEE,37,49,97,48,42,62
7838,EMPLOYEE,28,65,76,50,80,86
7838,EMPLOYEE,35,3,40,79,42,30
7838,EMPLOYEE,23,58,25,33,96,60
7839,EMPLOYEE,8,76,16,11,84,18
7839,EMPLOYEE,50,95,70,18,93,51
7839,EMPLOYEE,48,78,63,76,0,82
7840,EMPLOYEE,42,88,1,91,40,21
7840,EMPLOYEE,13,25,78,47,26,93
7840,EMPLOYEE,19,30,35,63,40,64
7841,EMPLOYEE,5,74,60,78,54,99
7841,EMPLOYEE,20,89,70,65,28,63
7841,EMPLOYEE,29,40,73,21,10,43
7842,EMPLOYEE,26,7,19,94,76,69
7842,EMPLOYEE,40,91,67,58,78,26
7842,EMPLOYEE,5,6,30,59,59,18
7843,EMPLOYEE,1,97,71,60,35,95
7843,EMPLOYEE,21,86,56,53,48,37
7843,EMPLOYEE,28,18,76,89,58,63
7844,EMPLOYEE,27,48,80,30,90,50
7844,EMPLOYEE,45,25,92,8,53,26
7844,EMPLOYEE,13,41,46,25,80,81
7845,EMPLOYEE,8,68,59,36,60,7
7845,EMPLOYEE,11,54,76,27,30,55
7845,EMPLOYEE,27,68,38,7,10,14
7846,EMPLOYEE,46,94,46,10,77,70
7846,EMPLOYEE,20,64,53,15,63,24
7846,EMPLOYEE,42,74,85,88,85,15
7847,EMPLOYEE,50,83,57,44,31,57
7847,EMPLOYEE,42,83,53,36,71,93
7847,EMPLOYEE,32,15,4,8,76,64
7848,EMPLOYEE,31,81,58,50,69,45
7848,EMPLOYEE,22,60,28,58,82,4
7848,EMPLOYEE,44,54,98,27,19,20
7849,EMPLOYEE,35,93,30,13,80,10
7849,EMPLOYEE,21,97,91,90,24,76
7849,EMPLOYEE,7,18,58,93,32,97
7850,EMPLOYEE,10,5,86,34,35,50
7850,EMPLOYEE,42,59,41,27,65,66
7850,EMPLOYEE,18,47,91,93,42,41
7851,EMPLOYEE,39,65,87,41,79,35
7851,EMPLOYEE,7,25,26,16,55,85
7851,EMPLOYEE,31,89,18,89,65,88
7852,EMPLOYEE,2,76,26,76,41,48
7852,EMPLOYEE,16,35,69,25,68,71
7852,EMPLOYEE,41,86,87,19,76,30
7853,EMPLOYEE,43,44,9,2,95,81
7853,EMPLOYEE,42,82,88,49,89,83
7853,EMPLOYEE,23,31,21,51,78,96
7854,EMPLOYEE,18,40,40,9,0,23
7854,EMPLOYEE,6,17,25,67,11,13
7854,EMPLOYEE,23,68,16,19,16,31
7855,EMPLOYEE,25,71,23,52,26,33
7855,EMPLOYEE,21,25,80,47,60,100
7855,EMPLOYEE,17,52,49,26,77,81
7856,EMPLOYEE,41,13,84,24,66,26
7856,EMPLOYEE,37,8,64,64,68,70
7856,EMPLOYEE,47,55,54,42,70,29
7857,EMPLOYEE,43,79,37,40,59,90
7857,EMPLOYEE,17,61,11,65,71,91
7857,EMPLOYEE,50,52,15,45,18,86
7858,EMPLOYEE,16,77,51,71,65,65
7858,EMPLOYEE,48,57,79,3,80,27
7858,EMPLOYEE,37,9,23,31,69,3
7859,EMPLOYEE,45,78,66,35,21,0
7859,EMPLOYEE,17,9,99,95,57,27
7859,EMPLOYEE,25,31,26,29,91,88
7860,EMPLOYEE,17,93,29,55,32,86
7860,EMPLOYEE,12,7,30,79,64,85
7860,EMPLOYEE,28,33,82,72,55,90
7861,EMPLOYEE,44,10,14,38,17,97
7861,EMPLOYEE,5,60,56,3,76,72
7861,EMPLOYEE,49,35,22,42,2,8
7862,EMPLOYEE,6,37,25,84,12,65
7862,EMPLOYEE,48,7,66,70,37,72
7862,EMPLOYEE,34,71,98,31,31,75
7863,EMPLOYEE,35,90,36,29,94,52
7863,EMPLOYEE,20,32,67,11,38,15
7863,EMPLOYEE,34,62,94,39,16,36
7864,EMPLOYEE,28,38,92,63,95,52
7864,EMPLOYEE,13,75,19,74,2,93
7864,EMPLOYEE,49,99,77,92,86,36
7865,EMPLOYEE,47,23,36,6,46,63
7865,EMPLOYEE,4,37,42,91,70,77
7865,EMPLOYEE,41,7,39,53,88,21
7866,EMPLOYEE,6,16,32,58,25,9
7866,EMPLOYEE,3,94,36,100,50,81
7866,EMPLOYEE,40,54,56,88,64,52
7867,EMPLOYEE,42,5,76,82,56,54
7867,EMPLOYEE,41,87,92,97,54,20
7867,EMPLOYEE,49,61,12,68,11,17
7868,EMPLOYEE,26,81,8,95,6,70
7868,EMPLOYEE,6,12,58,63,22,34
7868,EMPLOYEE,2,9,13,88,0,27
7869,EMPLOYEE,29,7,14,35,47,77
7869,EMPLOYEE,9,52,7,14,42,100
7869,EMPLOYEE,22,6,57,83,5,74
7870,EMPLOYEE,4,35,44,61,66,59
7870,EMPLOYEE,46,28,61,90,19,5
7870,EMPLOYEE,37,56,52,63,15,38
7871,EMPLOYEE,17,85,71,80,28,20
7871,EMPLOYEE,14,7,8,83,49,58
7871,EMPLOYEE,28,9,59,33,98,30
7872,EMPLOYEE,31,72,30,29,77,58
7872,EMPLOYEE,39,60,47,83,9,36
7872,EMPLOYEE,15,35,89,39,62,27
7873,EMPLOYEE,48,31,15,19,3,22
7873,EMPLOYEE,12,23,6,44,78,89
7873,EMPLOYEE,10,6,7,19,36,7
7874,EMPLOYEE,24,76,79,70,66,4
7874,EMPLOYEE,13,24,64,96,91,29
7874,EMPLOYEE,45,2,90,66,88,79
7875,EMPLOYEE,31,29,25,71,94,57
7875,EMPLOYEE,36,68,42,20,94,100
7875,EMPLOYEE,23,99,97,84,8,51
7876,EMPLOYEE,19,29,9,95,92,59
7876,EMPLOYEE,36,80,77,8,78,2
7876,EMPLOYEE,20,87,61,7,9,19
7877,EMPLOYEE,40,71,4,24,5,37
7877,EMPLOYEE,21,96,70,52,77,37
7877,EMPLOYEE,41,2,38,36,42,67
7878,EMPLOYEE,1,46,66,58,48,84
7878,EMPLOYEE,42,2,79,61,31,80
7878,EMPLOYEE,3,0,0,16,93,60
7879,EMPLOYEE,44,34,1,68,49,13
7879,EMPLOYEE,21,22,41,87,13,27
7879,EMPLOYEE,10,98,14,100,33,59
7880,EMPLOYEE,39,73,81,5,29,93
7880,EMPLOYEE,9,85,39,4,94,85
7880,EMPLOYEE,35,45,44,62,87,60
7881,EMPLOYEE,15,14,67,66,11,98
7881,EMPLOYEE,39,2,5,92,28,5
7881,EMPLOYEE,35,66,90,44,10,53
7882,EMPLOYEE,43,91,71,77,97,5
7882,EMPLOYEE,41,43,61,77,100,40
7882,EMPLOYEE,35,32,5,51,65,30
7883,EMPLOYEE,30,56,96,84,9,4
7883,EMPLOYEE,27,52,29,52,65,17
7883,EMPLOYEE,4,96,23,92,87,0
7884,EMPLOYEE,15,92,93,16,79,51
7884,EMPLOYEE,50,52,59,43,3,56
7884,EMPLOYEE,33,64,64,4,82,74
7885,EMPLOYEE,20,45,84,35,42,95
7885,EMPLOYEE,32,2,58,18,12,56
7885,EMPLOYEE,38,4,36,72,91,85
7886,EMPLOYEE,17,78,91,96,69,10
7886,EMPLOYEE,2,86,17,63,55,77
7886,EMPLOYEE,28,58,26,72,62,49
7887,EMPLOYEE,23,76,7,61,49,98
7887,EMPLOYEE,2,79,56,58,22,98
7887,EMPLOYEE,9,87,12,6,39,72
7888,EMPLOYEE,14,32,28,41,30,37
7888,EMPLOYEE,30,25,8,15,58,3
7888,EMPLOYEE,28,46,50,69,52,48
7889,EMPLOYEE,27,37,94,39,86,63
7889,EMPLOYEE,45,11,7,38,54,58
7889,EMPLOYEE,50,59,90,15,52,65
7890,EMPLOYEE,14,30,1,100,76,67
7890,EMPLOYEE,7,63,26,23,9,28
7890,EMPLOYEE,45,59,3,43,52,16
7891,EMPLOYEE,47,20,86,91,49,83
7891,EMPLOYEE,30,59,74,19,29,87
7891,EMPLOYEE,40,78,54,22,1,14
7892,EMPLOYEE,44,12,26,45,92,14
7892,EMPLOYEE,45,99,20,37,96,89
7892,EMPLOYEE,31,19,30,54,52,81
7893,EMPLOYEE,12,93,15,17,37,8
7893,EMPLOYEE,27,43,53,22,63,16
7893,EMPLOYEE,35,6,40,36,21,81
7894,EMPLOYEE,20,13,81,31,53,91
7894,EMPLOYEE,12,23,87,10,83,80
7894,EMPLOYEE,31,40,27,62,37,93
7895,EMPLOYEE,15,30,23,7,15,50
7895,EMPLOYEE,16,100,33,13,20,67
7895,EMPLOYEE,37,18,51,98,41,25
7896,EMPLOYEE,49,73,57,82,61,54
7896,EMPLOYEE,11,97,73,18,88,49
7896,EMPLOYEE,37,61,12,93,23,28
7897,EMPLOYEE,7,32,2,29,79,55
7897,EMPLOYEE,9,61,18,22,16,11
7897,EMPLOYEE,20,25,22,50,88,80
7898,EMPLOYEE,36,100,53,77,20,33
7898,EMPLOYEE,48,43,59,87,77,65
7898,EMPLOYEE,49,70,54,19,25,9
7899,EMPLOYEE,47,17,29,97,24,84
7899,EMPLOYEE,43,100,26,53,39,96
7899,EMPLOYEE,15,34,52,82,40,0
7900,EMPLOYEE,2,17,77,92,2,46
7900,EMPLOYEE,1,67,75,52,54,46
7900,EMPLOYEE,47,4,20,79,32,79
7901,EMPLOYEE,50,86,39,83,5,31
7901,EMPLOYEE,7,53,63,45,49,83
7901,EMPLOYEE,27,83,36,28,45,55
7902,EMPLOYEE,19,36,74,33,6,22
7902,EMPLOYEE,44,24,6,91,47,50
7902,EMPLOYEE,34,8,56,64,51,54
7903,EMPLOYEE,48,55,75,38,3,3
7903,EMPLOYEE,32,24,54,65,19,87
7903,EMPLOYEE,34,41,5,96,67,44
7904,EMPLOYEE,41,79,79,77,54,15
7904,EMPLOYEE,22,79,42,15,0,42
7904,EMPLOYEE,13,33,78,31,31,63
7905,EMPLOYEE,13,47,37,23,35,92
7905,EMPLOYEE,47,85,51,20,5,67
7905,EMPLOYEE,8,94,71,88,89,67
7906,EMPLOYEE,22,55,18,78,90,56
7906,EMPLOYEE,28,35,47,19,54,44
7906,EMPLOYEE,30,6,69,61,7,7
7907,EMPLOYEE,27,23,14,28,23,29
7907,EMPLOYEE,47,28,6,43,60,98
7907,EMPLOYEE,25,8,69,48,6,51
7908,EMPLOYEE,44,27,98,90,93,65
7908,EMPLOYEE,18,87,54,55,29,78
7908,EMPLOYEE,24,38,21,99,39,73
7909,EMPLOYEE,10,54,39,27,32,80
7909,EMPLOYEE,34,8,49,14,58,73
7909,EMPLOYEE,15,80,46,87,25,84
7910,EMPLOYEE,22,14,8,3,52,21
7910,EMPLOYEE,44,37,80,23,28,74
7910,EMPLOYEE,40,68,56,46,61,1
7911,EMPLOYEE,23,73,80,58,55,76
7911,EMPLOYEE,43,47,43,34,14,54
7911,EMPLOYEE,16,69,40,98,23,58
7912,EMPLOYEE,30,12,81,89,64,21
7912,EMPLOYEE,5,33,27,29,99,21
7912,EMPLOYEE,3,71,45,75,27,89
7913,EMPLOYEE,38,100,1,13,22,89
7913,EMPLOYEE,35,2,62,91,3,75
7913,EMPLOYEE,37,36,32,92,48,29
7914,EMPLOYEE,27,46,37,49,3,48
7914,EMPLOYEE,43,66,98,17,73,70
7914,EMPLOYEE,49,77,81,30,10,24
7915,EMPLOYEE,7,2,7,39,72,4
7915,EMPLOYEE,30,50,77,70,90,7
7915,EMPLOYEE,31,64,80,66,41,24
7916,EMPLOYEE,7,83,53,60,32,81
7916,EMPLOYEE,40,37,66,10,67,90
7916,EMPLOYEE,24,22,54,64,13,21
7917,EMPLOYEE,43,57,65,11,8,31
7917,EMPLOYEE,32,79,67,11,42,51
7917,EMPLOYEE,41,84,80,97,24,27
7918,EMPLOYEE,48,8,32,36,97,39
7918,EMPLOYEE,4,86,35,46,4,95
7918,EMPLOYEE,9,33,17,51,52,55
7919,EMPLOYEE,10,90,30,51,23,24
7919,EMPLOYEE,50,52,79,20,34,19
7919,EMPLOYEE,44,40,5,14,93,48
7920,EMPLOYEE,19,56,47,23,46,93
7920,EMPLOYEE,28,62,25,100,11,67
7920,EMPLOYEE,44,69,73,96,98,89
7921,EMPLOYEE,41,93,10,47,73,10
7921,EMPLOYEE,10,9,37,73,67,51
7921,EMPLOYEE,20,83,86,53,62,51
7922,EMPLOYEE,43,89,15,93,90,88
7922,EMPLOYEE,19,7,2,91,38,71
7922,EMPLOYEE,39,48,70,34,84,21
7923,EMPLOYEE,43,40,75,77,80,39
7923,EMPLOYEE,32,56,66,57,97,52
7923,EMPLOYEE,28,65,17,75,38,32
7924,EMPLOYEE,20,8,60,21,32,12
7924,EMPLOYEE,15,21,67,92,64,4
7924,EMPLOYEE,28,55,64,96,61,55
7925,EMPLOYEE,33,64,84,88,63,58
7925,EMPLOYEE,27,17,100,60,11,76
7925,EMPLOYEE,3,46,1,23,86,78
7926,EMPLOYEE,20,0,68,51,97,92
7926,EMPLOYEE,8,13,15,67,22,28
7926,EMPLOYEE,10,61,78,63,61,32
7927,EMPLOYEE,1,77,82,81,13,30
7927,EMPLOYEE,20,54,87,30,95,98
7927,EMPLOYEE,3,84,7,20,90,72
7928,EMPLOYEE,20,69,60,22,9,68
7928,EMPLOYEE,3,8,16,60,27,45
7928,EMPLOYEE,36,52,57,99,4,27
7929,EMPLOYEE,12,11,60,84,81,35
7929,EMPLOYEE,30,75,11,27,64,4
7929,EMPLOYEE,20,99,88,3,38,51
7930,EMPLOYEE,7,50,40,10,89,79
7930,EMPLOYEE,17,23,3,94,34,92
7930,EMPLOYEE,46,65,55,53,15,81
7931,EMPLOYEE,16,64,17,100,15,90
7931,EMPLOYEE,9,98,2,99,36,26
7931,EMPLOYEE,29,79,59,56,1,63
7932,EMPLOYEE,29,20,86,68,34,36
7932,EMPLOYEE,16,21,10,11,15,90
7932,EMPLOYEE,8,8,26,59,73,83
7933,EMPLOYEE,25,44,76,44,56,57
7933,EMPLOYEE,23,52,40,12,60,78
7933,EMPLOYEE,31,2,54,10,75,32
7934,EMPLOYEE,28,2,9,51,35,61
7934,EMPLOYEE,36,91,53,52,70,32
7934,EMPLOYEE,2,89,78,42,93,93
7935,EMPLOYEE,13,4,65,100,54,80
7935,EMPLOYEE,36,82,63,49,22,46
7935,EMPLOYEE,47,10,71,44,23,78
7936,EMPLOYEE,5,15,64,49,100,26
7936,EMPLOYEE,32,11,48,2,41,40
7936,EMPLOYEE,9,5,85,94,74,78
7937,EMPLOYEE,18,15,92,43,10,76
7937,EMPLOYEE,43,19,42,61,83,68
7937,EMPLOYEE,8,69,20,68,89,94
7938,EMPLOYEE,44,59,54,53,61,79
7938,EMPLOYEE,30,90,21,67,73,27
7938,EMPLOYEE,38,7,36,8,6,52
7939,EMPLOYEE,21,69,20,83,43,26
7939,EMPLOYEE,28,73,26,60,46,93
7939,EMPLOYEE,10,87,55,100,76,81
7940,EMPLOYEE,38,31,87,50,86,42
7940,EMPLOYEE,18,74,92,57,79,40
7940,EMPLOYEE,44,46,1,36,86,8
7941,EMPLOYEE,8,34,12,74,89,23
7941,EMPLOYEE,40,75,82,52,33,56
7941,EMPLOYEE,10,53,95,25,92,83
7942,EMPLOYEE,23,100,47,92,76,78
7942,EMPLOYEE,41,17,42,99,44,13
7942,EMPLOYEE,16,50,36,37,69,6
7943,EMPLOYEE,15,92,19,99,1,57
7943,EMPLOYEE,48,79,10,8,46,89
7943,EMPLOYEE,28,2,73,4,93,54
7944,EMPLOYEE,49,78,82,46,36,22
7944,EMPLOYEE,5,41,18,51,94,65
7944,EMPLOYEE,25,16,39,31,65,68
7945,EMPLOYEE,35,16,32,63,14,47
7945,EMPLOYEE,13,19,16,26,55,19
7945,EMPLOYEE,37,29,20,78,7,27
7946,EMPLOYEE,40,74,20,82,36,54
7946,EMPLOYEE,17,46,49,46,74,31
7946,EMPLOYEE,7,67,57,87,93,71
7947,EMPLOYEE,8,46,33,26,1,29
7947,EMPLOYEE,50,88,27,26,96,26
7947,EMPLOYEE,32,1,0,37,77,35
7948,EMPLOYEE,47,43,23,66,100,95
7948,EMPLOYEE,33,23,99,73,20,57
7948,EMPLOYEE,26,85,6,86,1,55
7949,EMPLOYEE,36,71,98,96,60,2
7949,EMPLOYEE,24,11,88,7,30,79
7949,EMPLOYEE,13,45,13,52,42,81
7950,EMPLOYEE,50,73,29,28,43,77
7950,EMPLOYEE,24,52,56,84,5,98
7950,EMPLOYEE,32,22,61,14,7,44
7951,EMPLOYEE,36,71,73,17,35,10
7951,EMPLOYEE,28,5,65,48,2,11
7951,EMPLOYEE,24,11,13,68,62,19
7952,EMPLOYEE,13,63,47,70,100,22
7952,EMPLOYEE,37,67,45,52,5,84
7952,EMPLOYEE,15,8,98,38,55,100
7953,EMPLOYEE,36,76,98,4,25,62
7953,EMPLOYEE,49,96,77,13,28,78
7953,EMPLOYEE,10,46,16,81,89,10
7954,EMPLOYEE,44,23,51,72,25,8
7954,EMPLOYEE,15,0,62,27,36,34
7954,EMPLOYEE,9,100,65,81,21,66
7955,EMPLOYEE,4,8,26,36,14,61
7955,EMPLOYEE,49,40,26,91,95,6
7955,EMPLOYEE,25,58,7,31,92,51
7956,EMPLOYEE,17,9,7,46,100,68
7956,EMPLOYEE,18,74,34,62,36,87
7956,EMPLOYEE,37,36,36,27,61,53
7957,EMPLOYEE,28,50,62,6,97,91
7957,EMPLOYEE,40,86,99,67,51,24
7957,EMPLOYEE,26,47,62,68,72,79
7958,EMPLOYEE,45,13,38,1,22,0
7958,EMPLOYEE,23,44,48,27,87,42
7958,EMPLOYEE,38,19,5,45,1,7
7959,EMPLOYEE,46,40,20,51,72,29
7959,EMPLOYEE,20,3,26,61,40,60
7959,EMPLOYEE,4,3,85,92,67,65
7960,EMPLOYEE,42,72,44,21,61,30
7960,EMPLOYEE,2,34,24,49,81,41
7960,EMPLOYEE,48,2,72,95,63,62
7961,EMPLOYEE,7,85,3,63,74,9
7961,EMPLOYEE,39,68,34,50,55,63
7961,EMPLOYEE,28,3,74,47,7,98
7962,EMPLOYEE,17,82,50,67,57,7
7962,EMPLOYEE,23,66,14,75,84,56
7962,EMPLOYEE,19,0,100,88,59,97
7963,EMPLOYEE,2,10,48,70,53,55
7963,EMPLOYEE,23,88,84,77,3,55
7963,EMPLOYEE,19,66,87,9,72,57
7964,EMPLOYEE,8,1,37,29,46,10
7964,EMPLOYEE,23,35,52,44,63,74
7964,EMPLOYEE,15,71,11,41,14,65
7965,EMPLOYEE,46,9,78,63,63,50
7965,EMPLOYEE,32,4,91,23,36,83
7965,EMPLOYEE,9,78,13,74,35,41
7966,EMPLOYEE,3,84,70,33,10,61
7966,EMPLOYEE,14,60,64,66,30,52
7966,EMPLOYEE,40,17,18,78,28,31
7967,EMPLOYEE,21,28,23,92,13,96
7967,EMPLOYEE,11,38,4,14,34,27
7967,EMPLOYEE,6,31,62,99,9,23
7968,EMPLOYEE,44,70,52,63,50,20
7968,EMPLOYEE,35,86,51,8,55,4
7968,EMPLOYEE,33,17,60,86,79,57
7969,EMPLOYEE,19,78,39,80,56,9
7969,EMPLOYEE,3,70,19,29,73,20
7969,EMPLOYEE,50,9,28,73,29,30
7970,EMPLOYEE,48,30,56,46,99,55
7970,EMPLOYEE,30,53,32,10,99,55
7970,EMPLOYEE,50,46,67,85,56,37
7971,EMPLOYEE,48,2,9,25,63,49
7971,EMPLOYEE,34,40,77,70,93,69
7971,EMPLOYEE,6,45,47,23,62,32
7972,EMPLOYEE,7,19,98,76,87,89
7972,EMPLOYEE,36,36,99,99,15,25
7972,EMPLOYEE,38,95,92,37,72,55
7973,EMPLOYEE,10,3,25,13,57,86
7973,EMPLOYEE,43,16,10,17,27,52
7973,EMPLOYEE,34,95,6,50,2,29
7974,EMPLOYEE,14,17,62,80,84,18
7974,EMPLOYEE,22,46,68,58,48,36
7974,EMPLOYEE,23,14,58,34,90,29
7975,EMPLOYEE,42,11,6,85,78,98
7975,EMPLOYEE,12,93,59,51,41,17
7975,EMPLOYEE,39,11,32,31,42,58
7976,EMPLOYEE,49,31,94,69,37,70
7976,EMPLOYEE,48,50,41,93,52,60
7976,EMPLOYEE,12,33,22,75,96,44
7977,EMPLOYEE,37,92,21,23,75,46
7977,EMPLOYEE,20,57,87,0,23,56
7977,EMPLOYEE,50,85,98,59,56,97
7978,EMPLOYEE,25,64,65,70,63,87
7978,EMPLOYEE,49,49,49,41,35,40
7978,EMPLOYEE,44,36,46,12,74,36
7979,EMPLOYEE,5,34,41,14,62,50
7979,EMPLOYEE,24,50,25,47,76,51
7979,EMPLOYEE,10,88,78,28,96,59
7980,EMPLOYEE,30,24,84,20,44,88
7980,EMPLOYEE,13,18,83,69,60,54
7980,EMPLOYEE,18,54,14,85,23,1
7981,EMPLOYEE,11,14,46,78,33,62
7981,EMPLOYEE,4,89,46,36,67,20
7981,EMPLOYEE,36,90,21,69,86,16
7982,EMPLOYEE,30,14,58,15,48,68
7982,EMPLOYEE,8,96,56,27,41,33
7982,EMPLOYEE,43,55,69,12,36,28
7983,EMPLOYEE,28,52,24,1,54,41
7983,EMPLOYEE,19,97,32,0,39,29
7983,EMPLOYEE,25,93,1,55,70,54
7984,EMPLOYEE,32,49,67,82,86,0
7984,EMPLOYEE,16,96,21,17,17,95
7984,EMPLOYEE,42,84,44,26,31,27
7985,EMPLOYEE,37,99,61,78,23,17
7985,EMPLOYEE,49,84,56,87,38,89
7985,EMPLOYEE,42,46,0,86,58,27
7986,EMPLOYEE,40,22,98,35,76,68
7986,EMPLOYEE,43,100,86,80,28,11
7986,EMPLOYEE,25,27,35,72,81,15
7987,EMPLOYEE,18,87,12,20,14,2
7987,EMPLOYEE,40,6,95,55,18,12
7987,EMPLOYEE,10,48,26,32,14,49
7988,EMPLOYEE,22,86,56,37,97,61
7988,EMPLOYEE,37,66,71,50,67,52
7988,EMPLOYEE,15,61,51,14,61,64
7989,EMPLOYEE,10,31,41,78,0,54
7989,EMPLOYEE,9,49,78,68,25,58
7989,EMPLOYEE,32,15,36,65,29,4
7990,EMPLOYEE,37,75,18,81,63,33
7990,EMPLOYEE,40,20,11,19,11,68
7990,EMPLOYEE,15,34,76,86,19,61
7991,EMPLOYEE,4,3,80,56,92,40
7991,EMPLOYEE,49,8,0,45,81,68
7991,EMPLOYEE,1,86,46,30,34,13
7992,EMPLOYEE,39,11,25,6,20,27
7992,EMPLOYEE,10,88,69,48,48,16
7992,EMPLOYEE,21,8,55,68,46,88
7993,EMPLOYEE,35,6,96,32,81,60
7993,EMPLOYEE,24,15,52,80,30,82
7993,EMPLOYEE,14,29,63,42,13,5
7994,EMPLOYEE,40,40,19,62,31,29
7994,EMPLOYEE,10,66,65,33,25,54
7994,EMPLOYEE,14,94,61,14,58,9
7995,EMPLOYEE,50,9,94,19,82,47
7995,EMPLOYEE,12,85,43,3,3,97
7995,EMPLOYEE,36,38,77,94,21,73
7996,EMPLOYEE,40,19,99,76,3,43
7996,EMPLOYEE,1,37,59,75,89,9
7996,EMPLOYEE,50,81,32,4,90,17
7997,EMPLOYEE,50,52,4,2,18,41
7997,EMPLOYEE,39,34,67,84,80,82
7997,EMPLOYEE,18,3,22,42,31,25
7998,EMPLOYEE,17,12,79,46,86,32
7998,EMPLOYEE,50,13,71,20,55,56
7998,EMPLOYEE,5,85,22,72,88,70
7999,EMPLOYEE,11,99,14,70,37,98
7999,EMPLOYEE,6,80,28,9,44,39
7999,EMPLOYEE,36,54,0,48,63,50
8000,EMPLOYEE,16,76,76,36,51,66
8000,EMPLOYEE,36,57,94,30,56,62
8000,EMPLOYEE,47,54,29,43,39,57
8001,EMPLOYEE,41,67,77,6,24,18
8001,EMPLOYEE,9,45,68,73,78,87
8001,EMPLOYEE,34,69,17,83,54,19
8002,EMPLOYEE,48,96,63,0,69,63
8002,EMPLOYEE,26,86,11,7,78,22
8002,EMPLOYEE,23,48,69,49,38,52
8003,EMPLOYEE,15,54,49,71,31,87
8003,EMPLOYEE,36,13,44,67,96,62
8003,EMPLOYEE,6,40,43,22,29,47
8004,EMPLOYEE,28,98,43,17,71,70
8004,EMPLOYEE,44,8,6,81,57,5
8004,EMPLOYEE,6,28,98,29,98,47
8005,EMPLOYEE,10,84,19,79,40,39
8005,EMPLOYEE,38,15,32,93,89,91
8005,EMPLOYEE,3,11,92,69,43,96
8006,EMPLOYEE,12,82,71,60,85,27
8006,EMPLOYEE,22,31,18,9,77,9
8006,EMPLOYEE,43,77,2,50,51,64
8007,EMPLOYEE,37,83,12,57,90,61
8007,EMPLOYEE,42,81,32,27,50,20
8007,EMPLOYEE,29,11,38,23,92,22
8008,EMPLOYEE,50,73,72,99,37,54
8008,EMPLOYEE,44,97,17,19,33,85
8008,EMPLOYEE,15,71,19,92,88,6
8009,EMPLOYEE,46,37,26,50,39,77
8009,EMPLOYEE,15,19,11,97,58,96
8009,EMPLOYEE,10,44,67,80,33,6
8010,EMPLOYEE,50,81,24,63,36,63
8010,EMPLOYEE,27,58,7,80,35,91
8010,EMPLOYEE,24,80,13,55,83,47
8011,EMPLOYEE,13,55,47,82,60,61
8011,EMPLOYEE,18,50,26,70,53,65
8011,EMPLOYEE,10,100,27,79,58,84
8012,EMPLOYEE,35,83,20,100,51,81
